ID;categorie;titres;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations;nombre_occurrence;netflix_original
80230534;Séries surnaturelles;Julie and the Phantoms;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWlHWiGxjQiinyGP5WVRuQlFZfCaYxRS-H3bnHq9R23W2rlbC9NEMpdbCeKOh2iIvCxcq_j0dGF1B7YSroUrk254JiQDQKn12MPC2exRwPd8UpgBF23pBYf8Q1y9xxN0HWy2.jpg?r=3a0;2020;9 Épisodes;;7+;Julie a perdu sa passion pour la musique après le décès de sa mère. Mais quand trois fantômes pleins d'énergie débarquent dans sa vie, ils décident de monter un groupe !;;0;Kenny Ortega;Madison Reyes,Charlie Gillespie,Owen Patrick Joyner,Jeremy Shada,Jadah Marie,Sacha Carlson,Savannah Lee May,Cheyenne Jackson,Carlos Ponce,Booboo Stewart,Sonny Bustamante;;Pour enfants,Séries pour la famille à voir ensemble,Grandir en musique,Séries comiques;;;1;True
80230601;Pour se détendre|À regarder en un week-end;Les pieds sur Terre avec Zac Efron;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABR-Cqs8Ji78-2G3bIZRva2R8dX53nprd7ClpopD3eVhQG1zOinNlQaZpXUHTBBIHqdluhucXfX-n4DPYftCteTw2OqWgrPTIS6xHVVVNOJf6Dij2xIdkO65vFaetjJBUB4Y0.jpg?r=dc8;2022;2 Saisons;;13+;Dans cette émission de voyage, l'acteur Zac Efron parcourt le monde avec l'expert en bien-être Darin Olien, à la découverte de styles de vie sains et durables.;;0;;Zac Efron,Darin Olien;;Séries pour la famille à voir ensemble,Émissions de cuisine et voyages,Documentaires nature et écologie,Émissions sciences et nature,Téléréalité;Bonne humeur;81231181,80146601,81249665,81346975,80244996,81157840,81336476,81387962,81341781,81086133,81038022,80216393,81130576,81446626,81243961,81321999,81510775,80049832,81183477,80133187,81109061,81318943,81060530,81211003,81074662,81456532;2;True
80231373;Anime;ULTRAMAN;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYxgJZgr4LJo8AuucTDNX-Od1vgMyT12M2bU4S718Yfq3IWYsqq4vVc8GnYxReXUXP_FHjECUEfLXsPNOh0uoxRMhqqAcvFABluD2TiLxL6ZJxtYZUypdBq9nw8gHkxWnStgRn6fe4fPjuf2_bG2ThYIK5hsBBRn8KpbrdlPahmQb1efqfgWXdZH507_JZf3zN9El5fnQcnkaMlOwBWk2nL1X23ytKF_NX4336g-RDLTg-HJeUP9F9ZJyvdY1bTfu3RVdiRUz-2Ntyoz1V6oppHOPKCb_qdnMC2UFFa6tUvwdvfD21R1BddRPQ.jpg?r=065;2023;3 Saisons;Recommandé à 62 %;13+;Il y a des années, un héros de l'espace a rétabli la paix sur Terre. Aujourd'hui, c'est au tour du fils d'Ultraman de protéger le monde contre une menace alien.;;1;;Ryohei Kimura,Takuya Eguchi,Megumi Han,Hideyuki Tanaka,Sumire Morohoshi,Ken Uo,Shigeru Ushiyama,Ryota Takeuchi,Eiji Hanawa,Hirokazu Sekido,Minoru Shiraishi,Kenjiro Tsuda,Hiroaki Hirata,Kaiji Soze,Tomoaki Maeno,Maaya Sakamoto,Ayane Sakura,Junichi Suwabe;;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;;81091393,80133543,80210920,80050063,80149259,81050064,81001988,81418302,80237937,80170280,81576597,80186926,80180373,81002003,81397077,81279324,81557402,80234811,81195027,80027042,70300472,81186862,80075595,81249833,81002441,80095241;1;True
80232398;Séries dramatiques|Films d'époque|Séries US|Les trouvailles du jour pour vous|Séries à regarder sans modération|Séries saluées par la critique|Ça devrait vous plaire;La Chronique des Bridgerton;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXisbasraEawqHrl4SrabVG0jbPBBoKj-CWDlXQxnb-rf0g52_oQDvyd8c92PqIUTyfIapDdrvfTHMoSMSaUNUG5DnmMQj2cGhA0s3x1vY2dse7mPbZ4ldoyvWVyEp38gKGxjj6Gjw0HpMgVVSFH-ilLsVQGOOJrE4GeIjIROezrrfHlUH_cRJ9PNYiQeLE.jpg?r=13e;2022;2 Saisons;Recommandé à 96 %;16+;Les huit enfants de la fratrie unie des Bridgerton cherchent l'amour et le bonheur dans la haute société londonienne. D'après les best-sellers de Julia Quinn.;violence sexuelle;7;;Adjoa Andoh,Julie Andrews,Lorraine Ashbourne,Jonathan Bailey,Ruby Barker,Sabrina Bartlett,Harriet Cains,Bessie Carter,Nicola Coughlan,Phoebe Dynevor,Ruth Gemmell,Florence Hunt,Claudia Jessie,Ben Miller,Luke Newton,Regé-Jean Page,Golda Rosheuvel,Luke Thompson,Will Tilston,Polly Walker,Simone Ashley,Charithra Chandran,Shelley Conn,Martins Imhangbe,Calam Lynch,Rupert Young;;Séries dramatiques romantiques,Séries dramatiques,Séries inspirées de livres,Films d'époque,Séries US;Émotion,Romantique;81008305,80024057,80217229;7;True
80232926;Séries surnaturelles|Mondes épiques;Ragnarök;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABecvlVDsEx1YaD9Cwm56i2FWU52Jq2DEG2soeoC_HCKaNPhmKZlh8TVaTH3qg5eVl5EKgGRK10wGzrBUI28iRrCRpoH1I66kRjO3SX0Ot4eygs3vj-pLRI2Ess_V7r3BvOnR.jpg?r=d8c;2021;2 Saisons;Recommandé à 56 %;16+;Dans un village norvégien pollué et troublé par la fonte des glaciers, la fin des temps semble bien réelle. Mais un combat doit opposer une légende à un mal ancestral.;;2;;David Stakston,Herman Tømmeraas,Theresa Frostad Eggesbø,Danu Sunth,Jonas Strand Gravli,Emma Bones,Henriette Steenstrup,Gísli Örn Garðarsson,Synnøve Macody Lund,Ylva Bjørkaas Thedin,Odd-Magnus Williamson,Eli Anne Linnestad,Bjørn Sundquist,Benjamin Helstad;;Norvégien,Séries pour ados,Séries d'intrigue,Séries scandinaves,Séries fantastiques;;70301870,80187362,81279312,80133543,80242724,80189685,80238357,80074249,80992263,81258637,81245455,81231974,80241239,80157091,80117803,81150303,80199393,80236319,81149450,80220679,81161789,81281579,60020686,80057918,81221380,80084447;2;True
80233258;Thrillers TV;Alta mar;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABci7mQepDw_EPZ_LvGIXs7p8fD4om-PtkYGArI3oxBlKQDPV_6LSvV3fRJLqS4RBfR5w11WDnYeZaA40imcekeg0r4MlfDLb2Eblp0TMYhak4Y286Spt8tMcTBUkNIySb8dQ.jpg?r=866;2020;3 Saisons;Recommandé à 59 %;16+;Sur un paquebot de luxe reliant l'Espagne au Brésil dans les années 1940, deux sœurs découvrent de troublants secrets de famille après une série de morts mystérieuses.;violence, violence sexuelle;0;;Ivana Baquero,Jon Kortajarena,Alejandra Onieva,Eloy Azorín,Marco Pigossi,Daniel Lundh,Natalia Rodríguez,Ignacio Montes,Begoña Vargas,Cristina Plazas,Pep Antón Muñoz,Itsaso Arana,Nicolás Francella,Claudia Galán,Antonio Durán 'Morris',Eduardo Blanco,Jorge Blass,José Sacristán,Chiqui Fernández,Tamar Novas,Manuela Vellés,Luis Bermejo,Pepe Ocio,Claudia Traisac,Laura Prats,Ben Temple,Félix Gómez;;Espagnol,Séries d'intrigue,Thrillers TV;Suspense,Émotion;81212136,81354529,81481808,80235864,60001220,81564749,81495803,81414644,81486213,80237937,81483306,81476183,80100929,80232398,80214497,81473474,81140933,81450827,80213020,81397077,70213223,70285581,81222923,81122682,80119411,81317562;1;True
80233441;Inspiré de crimes réels|Séries policières|Séries documentaires;Soupçons;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTEFSGvRbjmcmxN8uPfaMAkCLQG7rly6JlOlk21iq1qQ59to2KH-5IV-1lH1RaabguKDoDTEKvLHfIcuGqLELlcQc2O4SIXLO1WMehH7GN_hcC2wx5qtqXFkqLH4PRd4zaiC.jpg?r=147;2018;Mini-série;;16+;Meurtre ou accident ? Après la mort mystérieuse de sa femme, l'écrivain Michael Peterson voit sa vie passée au peigne fin.;;0;;;;Français,Séries d'intrigue,Séries policières,Séries documentaires,Docus société et culture;Enquête,Sombre;81231181,80000770,80217818,81580822,81380540,81555750,81212487,81244037,80122179,81300060,81512108,81288561,81264650,81292539,81026055,81298614,81519789,80187030,81149020,81031682,81405883,81436777,81130130,81396979,81183727,80194956;3;True
80233925;Films comiques;Hôtel Transylvanie 3 : des vacances monstrueuses;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcy2BD3pZEygj5FC2P597GIVauTKODTNxhrN3FuD6gVCpvX-4SPs57qmplDNUawttwRSji-gE6JI0EZkU9s3hBd0iqDKW3GD2To.webp?r=19f;2018;1 h 37 min;Recommandé à 80 %;7+;En embarquant sa famille sur une croisière monstrueuse, Mavis provoque le coup de foudre de Dracula pour Ericka, la charmante mais mystérieuse capitaine du paquebot.;;0;Genndy Tartakovsky;Adam Sandler,Selena Gomez,Kevin James,Kathryn Hahn,Andy Samberg,David Spade,Steve Buscemi,Fran Drescher,Molly Shannon,Mel Brooks,Keegan-Michael Key;Michael McCullers,Genndy Tartakovsky;Films pour la famille,Films jeunesse et famille,Films comiques,Films d'animation;;80121840,80071348,80011621,70113007,70273612,70269568,80002924,81616116,70047102,81399614,81589565,70243449,81153694,70267728,81475311,81050106,70109889,81018682,81002813,60020686,70002007,70216224,60034572;1;False
80234304;Séries US|À regarder en un week-end|Pépites pour vous|Séries saluées par la critique;Le jeu de la dame;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbk4Ohs-W8WoaxpJctVuIxZ5Zb0qNE3jVSmYbZYYq416RWv0doXvxtVCSLK0dNU3Z5vic8j0ageuVhvRjR6-D4wZp3aYdK8p01Hycri-8EBVLF_B-S4kbghYtOmmsto8oA6L.jpg?r=447;2020;Mini-série;Recommandé à 85 %;16+;Dans les années 1950, une jeune orpheline qui révèle un talent étonnant pour les échecs s'envole vers une gloire improbable tout en se battant contre ses addictions.;drogue;0;;Anya Taylor-Joy,Bill Camp,Marielle Heller,Thomas Brodie-Sangster,Moses Ingram,Harry Melling,Isla Johnston,Christiane Seidel,Rebecca Root,Chloe Pirrie,Jacob Fortune-Lloyd;;Séries dramatiques,Séries inspirées de livres,Séries US,Séries dramatiques sociales;Cérébral,Intimiste,Émotion;81406219,80994082,70143836,81669775,81414644,81166770,81476183,80232398,80136311,80176893,81008305,81140933,70195800,80244645,80153467,81037371,80202462,80025678,81324724,17405997,81221170,81288983,81277950,81222923,81519223,81221380,80119411,80211991,80002479;4;False
80234451;Pour se détendre;Bienvenue chez Mamilia;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfgX3t4MAKQalRPEwixNsiRMRAht5ZsPk3MxZFRNBqgDSF9riiluKf74pV23mzflMFyyX8CoMOiuRF9mk3c9wHrQco9Rk8HZlNFq6kcK6fg2QgQrXLpt7XYPN3x9XV_d9soj.jpg?r=5f6;2022;5 Parties;Recommandé à 91 %;7+;En quittant Seattle pour s'installer dans une petite ville de Géorgie, les McKellan se retrouvent confrontés au mode de vie traditionnel de leur famille.;;0;;Loretta Devine,Tia Mowry,Anthony Alabi,Talia Jackson,Cameron J. Wright,Jordyn Raya James,Isaiah Russell-Bailey,Richard Roundtree,Jasun Jabbar Wardlaw Jr.;;Pour enfants,Sitcoms,Séries pour la famille à voir ensemble,Séries comiques;;80027564,80223556,80020540,80095435,80058852,80201035,81011712,81223007,81289456,80174285,81616116,80230534,80244332,80231658,70172485,81005407,81475311,81209537,80238106,81443738,80994878,81108479;2;True
80235864;Thrillers TV;Bodyguard;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABRhmEMBjtSWIWuDRXtrcQ4sD0p7EYT9Wy6PryS06-KYA71lmOHETJmPEh3bRZAado4aTONL6BHPUdVhZ4QDHmOraPdIQjl3LmgqCRfrpHakBQm0Ez4mGAFyo6jtWvA-UYOdp.jpg?r=a86;2018;6 Épisodes;Recommandé à 75 %;16+;Après avoir fait échouer un attentat, un ancien militaire se voit assigner la protection d'une femme politique partisane d'un conflit qu'il ne connaît que trop bien.;violence;0;;Richard Madden,Keeley Hawes,Gina McKee,Sophie Rundle,Vincent Franklin,Pippa Haywood,Paul Ready,Tom Brooke,Nicholas Gleaves,Stuart Bowman;;Séries politiques,Britannique,Séries d'intrigue,Thrillers TV;Suspense;70264801,81417796,80071227,70178217,80210920,81280035,81495803,80201500,81303831,81396545,70281312,81349458,81160697,81576597,70195800,81450827,81397077,81279324,80195198,70272726,81161372,81288983,80185171,81152788,80113647,81317562;1;True
80236118;Séries d'action et d'aventure;V Wars;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABd1WRNxe0doMyP6ruKAKkJIg2Ptqyca9cFqXEpG-zPAoQnyJwU7SR41-IpFz_OwrHH_9F01MSpLtAE52UPM-9x2XdVwC-KNwPgaq2uTb5ndxOzbkBoxHPniKIH3wPsD3XJ2m.jpg?r=ac9;2019;10 Épisodes;;16+;Un virus dont la propagation fulgurante transforme les victimes en créatures assoiffées de sang oppose deux meilleurs amis dans une lutte pour la survie de l'humanité.;violence, automutilation;0;;Ian Somerhalder,Adrian Holmes,Jacky Lai,Kyle Breitkopf,Peter Outerbridge,Kimberly-Sue Murray,Sydney Meyer,Kandyse McClure,Laura Vandervoort,Michael Greyeyes,Greg Bryk,Teddy Moynihan,Ted Atherton,Jonathan Higgins,Nikki Reed,Samantha Liana Cole,Laura de Carteret,Bo Martyn;;Séries politiques,Séries SF,Séries d'action et d'aventure,Séries US,Thrillers TV;Suspense;80135414,80198988,81046216,80244953,80133543,81043660,70177057,80236236,81258637,80077417,80022632,80218200,81576597,80121349,81450827,80097140,81397077,81023636,81073022,81195027,80008434,80011206,70283264,80996532,80084447,81252707;1;True
80236236;Séries de SF et d'horreur;Another Life;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWUpR9Gyhfi2X8tACDLtFLwDI4xijNr39m9stxHNvgY6pNmRZN-Y6KEfXlKpIQSP9Pt33Z3G7ADdaGc66Q3sjSBqvgLh0QxRKi5L1aSYMFYMNRVXoFXIkIl5ReGVd8m9oylk.jpg?r=b8f;2020;2 Séries;;16+;Quand un gigantesque artefact extraterrestre atterrit sur Terre, Niko Breckinridge mène une mission interstellaire pour retrouver ses propriétaires et établir le contact.;violence;0;;Katee Sackhoff,Justin Chatwin,Samuel Anderson,Elizabeth Ludlow,Tongayi Chirisa,AJ Rivera,Alexander Eling,Jayr Tinaco,Dillon Casey,Lina Renna,Blu Hunt,Jake Abel,Alex Ozerov,Selma Blair;;Séries SF,Séries d'action et d'aventure,Séries US,Thrillers TV;Suspense;80214512,80133543,80025744,80210920,81495803,80104198,80993062,80022632,80100172,80202133,80105699,80174608,80097140,81098012,81397077,81483047,81557402,81195027,80177458,80171099,70283264,80154610,70305903,80158764,81252707,80044950;1;True
80236253;Anime;Sawako;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcmPRKjN5L6YUo4dWxqyF_vbXqWjjRbkTOvQnCOsH7OuI8E88bM42zcqNl6o_EEPa6sdU_TBrXR3IOb749sZ_9DBBBMSAgE4CcE.webp?r=170;2011;2 Saisons;Recommandé à 60 %;7+;"La lycéenne Sawako, qui doit son surnom ""Sadako"" à son apparence sinistre, sort de sa coquille lorsqu'elle se lie d'amitié avec Kazehaya, un garçon populaire.";;0;;Mamiko Noto,Daisuke Namikawa,Miyuki Sawashiro,Yuko Sanpei,Yuichi Nakamura,Aya Hirano;;Séries pour la famille à voir ensemble,Japonais,Anime romantique,Séries pour ados,Séries d'animation japonaise;Sentimental,Émotion;70045021,81478031,70028883,81281872,80228274,81228573,81275353,81345945,70205014,81318842,80011358,81261669,81400497,80117781,81177634,81648185,80175351,81000388,80156387,81648330,81318888,81328781,60023642,80036398,80234491;1;False
80236314;Films d'action et d'aventure|Blockbusters|Thrillers d'action;Mission: Impossible - Fallout;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABR_ol8ceTwyvyxVdGlwuAUO4nwrC3yEL17zk9MPSRH4bWp3P86Lew17w_c5L-6ak_uXbZ67FIHQ9se7_H8vmeLneDG4Vv5aZXDg.webp?r=1ab;2018;2 h 28 min;Recommandé à 74 %;13+;Une mission qui a mal tourné oblige Ethan Hunt et son équipe à collaborer avec la CIA et de vieilles connaissances pour tenter de sauver le monde d'un drame nucléaire.;;0;Christopher McQuarrie;Tom Cruise,Henry Cavill,Ving Rhames,Simon Pegg,Rebecca Ferguson,Sean Harris,Angela Bassett,Vanessa Kirby,Michelle Monaghan,Alec Baldwin;Christopher McQuarrie;Films d'espionnage,Films d'action;Montée d'adrénaline,Suspense;70264801,80029196,60029196,70065116,70305892,81161626,80237937,80038359,81160697,81576597,60036246,80161352,60023071,70127226,81279324,80091233,81086887,80131739,80121192,81073022,70162962,81152992,60026139,60002360,70041961,70173048;3;False
80236318;Films et séries jeunesse|Pépites pour vous|Séries dramatiques|Séries US|Les trouvailles du jour pour vous|Séries d'action et d'aventure|Seulement sur Netflix|Ça devrait vous plaire;Outer Banks;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUu7mZQC1f-XKClg3Eb7CG2UNM3gKhGlKKq9pIoc2HWOOWyPL2q5PIIOACCarWTp0TejM-1I0h-DMGORb4JtItR9VWJEDuip0MPoCUyqu7Brf83pgipZAgPaQnajgaHzHwgF.jpg?r=02b;2023;3 Saisons;Recommandé à 97 %;16+;Sur une île où les inégalités sont accentuées, John B recrute ses trois meilleurs amis pour partir à la recherche d'un trésor légendaire lié à la disparition de son père.;violence, drogue, suicide;0;;Chase Stokes,Madelyn Cline,Madison Bailey,Jonathan Daviss,Rudy Pankow,Charles Esten,Drew Starkey,Austin North,Carlacia Grant,Adina Porter;;Séries dramatiques,Séries pour ados,Séries d'action et d'aventure,Séries US;Suspense;81046216,70143836,70155618,80133311,80117809,80179190,81494917,81414644,80095435,70177057,81289456,81001036,80197989,81459931,80232398,80211686,81054619,81140933,81025696,70195800,80220679,81032078,80117470,80058397,70283264,81455921,81342553,81002370,80211991;8;True
80236319;Films et séries jeunesse|Séries à regarder sans modération|Séries d'action et d'aventure|Mondes épiques;Shadow and Bone : La saga Grisha;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABS-_j9gZiqwr6jJuq15qDYReZra_vD-otRcTix_J-XFjy9-Y8_afBglNksFGwDQaa5eFS3qebHVrAlP_s9OCCFwTdW_dTADVaF9J9htrV3dyQbDOW8Fp1f-YL8hK-0r7BDRS.jpg?r=695|occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYeLwtFGQxoI7eqLJyg2Cm1C0hbVtpwx1_l7o_3DQ1kPqD6xLubmPxcbaEcaNaq0mbXuziCI93SC3FNoruVXaF9Ry0ppydecshuArRT-Y7lswZ-HSRPYZaBpwEnIavTmVoPk.jpg?r=059;2023;2 Saisons;Recommandé à 89 %;16+;Des forces obscures conspirent contre la cartographe orpheline Alina Starkov, mais son pouvoir extraordinaire pourrait changer le destin de son monde en guerre.;violence;0;;Jessie Mei Li,Archie Renaux,Ben Barnes,Freddy Carter,Amita Suman,Kit Young,Patrick Gibson,Daisy Head,Danielle Galligan,Calahan Skogman,Lewis Tan,Jack Wolfe,Anna Leong Brophy,Sujaya Dasgupta,Simon Sears,Zoë Wanamaker,Luke Pasqualino,Julian Kostov;;Séries inspirées de livres,Séries pour ados,Séries d'action et d'aventure,Séries US,Séries fantastiques;;81279312,80242724,81280035,80189685,81116060,80221644,81351076,80238357,80074249,80170280,81258637,80241239,80218885,80218200,81150303,80232398,80199393,81140933,81450827,80220679,80217517,81073022,70285581,80084447,80223989,80057918,80186863,81317562;8;True
80236390;Films d'action et d'aventure|Thrillers d'action;Equalizer 2;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABa0MU6E6i6WF_gGee5DRtS8eJICmxYCGGxKwDAIAxLZKedva5bct6imqY5dBXzK7VG_5NLM2r76ZZLYAaTMYGI1nEoMtrLs5jHU.webp?r=b09;2018;2 h;Recommandé à 77 %;16+;Ex-agent de la CIA devenu justicier autoproclamé, Robert McCall décide de reprendre les armes et de venger la mort d'une amie proche.;violence;0;Antoine Fuqua;Denzel Washington,Pedro Pascal,Ashton Sanders,Orson Bean,Bill Pullman,Melissa Leo,Jonathan Scarfe,Sakina Jaffrey;Richard Wenk;Films d'action;Violent,Sombre;70264801,70270776,60029196,80071227,80133543,70065116,80210920,80236314,80230399,81161626,70189289,80237937,27828200,81160697,81576597,80170988,81005492,80200961,81279324,81004278,70208104,70044379,81073022,81001887,70140907,81152992,60026139;3;False
80237937;Films d'action et d'aventure|Pépites pour vous|Blockbusters|Thrillers d'action;En eaux troubles;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUSbIKfVvvGw7L3FN-AW3D-Ee_RwIM1N6azRfcJeGajxyca0rRd95koNt8Znr6l1njfePhGxg-Ut0JGQbHXvKSCKsTmIG3T_rzM.webp?r=d33;2018;1 h 53 min;Recommandé à 75 %;13+;Un plongeur-sauveteur brisé enfile ses palmes pour une dernière mission, le temps de sauver ses amis d'un mégalodon monstrueux, une espèce que tous croyaient disparue.;;0;Jon Turteltaub;Jason Statham,Li Bingbing,Rainn Wilson,Cliff Curtis,Winston Chao,Shuya Sophia Cai,Ruby Rose,Page Kennedy,Robert Taylor,Ólafur Darri Ólafsson,Jessica McNamee,Masi Oka;Dean Georgaris,Jon Hoeber,Erich Hoeber;Films inspirés de livres,Films d'action;Suspense;80094622,80029196,81481808,80240371,80133543,60001220,80210920,80091595,60036256,81495803,81198448,70056440,81576597,70178621,80216309,70108779,81397077,81279324,81004278,81073022,81195027,60026139,22013422,70060015,60002360,81044417;5;False
80237990;À regarder en un week-end;Le Temps des samouraïs : Les origines sanglantes du Japon;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcOxOK9cwPYmbIwzmkoKMNVh4TF5Pdol01X3-R1-A6ybhIjnTKBPkQyD1F7nvkQBFgjgoPFAg4oyPUacv7q7aJ4MmUT-Vwn4f-tnOSR4DH8jVfFR26EKsFTL89HmkrJb2ZeP.jpg?r=de6;2021;6 Épisodes;;16+;Des reconstitutions saisissantes et des commentaires d'experts font revivre la tumultueuse histoire guerrière et les luttes de pouvoir du Japon féodal au XVIe siècle.;violence, suicide, images choquantes;0;;Masayoshi Haneda,Masami Kosaka,Hideaki Ito,Hayate,Wilfred Lee,Philippe Koo;;Canadien,Documentaires historiques,Séries d'action et d'aventure,Documentaires sur l'armée,Séries documentaires;Violent;81231181,80990771,80133543,80175352,80083594,80096545,81488464,70056440,80989772,81035118,81243961,81064069,70305883,80211648,80039717,81313227,80123615,81650731,81024039,81557402,80191740,80989924,81195027,81467032,81211003,81313229;1;False
80238357;Séries de SF et d'horreur|Séries surnaturelles;The Order;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABRgtbZBX3HF-AHx5EJHn5iwyZdXl4XLIpaF0o5TgjSYQ17FZvHVZmerkZnBVufMrw3-zEEJffqeGXwUw0rShtyhaRaYUZ4tC8EzWaUnCsjMoFkNlQ-VTHqWb818lgm35yvsY.jpg?r=8d6;2020;2 Saisons;Recommandé à 58 %;16+;Déterminé à venger la mort de sa mère, un jeune étudiant rejoint une société secrète qui le plonge dans une guerre sans merci entre loups-garous et sorciers.;violence;0;;Jake Manley,Sarah Grey,Louriza Tronco,Adam DiMarco,Thomas Elms,Devery Jacobs,Katharine Isabelle,Françoise Yip,Jedidiah Goodacre,Diana Bang,Max Martini,Matt Frewer,Aaron Hale,Dylan Playfair,Ian Tracey,Sam Trammell;;Canadien,Séries pour ados,Séries d'intrigue,Séries d'épouvante,Séries fantastiques;Sombre,Suspense;80232926,80133311,80133543,80242724,81495803,80189685,81116060,80241581,80221644,80196382,81258637,80241239,80218885,81231974,81476183,81150303,80199393,80236319,80189829,80220679,81397077,81324724,81213653,80084447,80223989,80057918;2;True
