categorie;titres;ID;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations
Seulement sur Netflix;Une mauvaise mère ?;81669775;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUBjK2o6X-PzmMeB3Wo0VkPuK0-HVhFv58f8SAn5yvjYbxtzvkARfyNkxZpqIkJzb3bFAac_qnN1eHYpWCyS4NWp-CoJMEJkgJFZ6Etyce1EUAEcHM-xkbHelFqet5_z5N0ENt4IqnodFTMan6OlUtH3ig4v1cSqgUM-XzHZ-2RoeEkkZ6hJJ3LrkcvNjbpuVvA4VmtBXRcV4HWvt-nkRSW3_Q8POdttKkvfpiphbUXRzrNUI5dSeI7Hzg8u7VtR_aJg6_k_FVcGldJx8vYv7sXZIaFSJ9bx1c_6XeC1VWtRxeKpz97wVOXC5Qxl_Mj1LIGVbrLhCMdfiThhAPm6eu8s_GlfYwleGfQ5ZfqY246L75tgCpE8gzcWzfbe43agpVROIddf-tdY2CCFpju4pMF-qIJduAYQuokeJsJJc2YWpPr9zinA_EOGYTe6S8OkJmyRjTWYyomy2y9zoM5e4-Co6XI.jpg?r=ee7;2023;14 Épisodes;Recommandé à 89 %;16+;Après un tragique accident, un procureur ambitieux se retrouve avec les facultés mentales d'un enfant. Lui et sa mère doivent alors recoller les morceaux de leur relation complexe.;suicide;True;;Ra Mi-ran,Lee Do-hyun,Ahn Eun-jin,Yoo In-soo;;Coréen,Séries comiques;Doux-amer,Émotion;81682438,81502688,80998941,81671939,81463556,81503026,81649877,81518991,81324724,81509440,81519223,81486372,81239224,81476183,81397077,81610895,81422314,80210920,81473182,81609154,80188471,80188351,81552615,81312802,81495803,81517168
Seulement sur Netflix;Extraordinary Attorney Woo;81518991;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSe7wQpXSaSXUJ4grU9E56Jr8osVGnOBwuSsWqY_mNhQ4pnQFOaUJ8dcK4kZOrPBEHOJcu1-ppumCUFbVDgKLCOk_o_exEOEjCUtRzzEXcxCaOcDzfjEo_wPBWLxENkGm_Hq.jpg?r=676;2022;16 Épisodes;Recommandé à 86 %;16+;Nouvelle recrue d'un grand cabinet, la brillante avocate autiste Woo Young-woo fait face aux épreuves dans la salle d'audience et en dehors.;drogue;False;;Park Eun-bin,Kang Tae-oh,Kang Ki-young;;Séries dramatiques,Séries judiciaires,Coréen,Séries dramatiques sociales;;81312802,81430282,81318872,81008021,81435649,81671939,81159258,81519223,81517168,81406881,81483827,81517188,81239224,81682438,81472752,81324724,81669775,81260283,81243992,81612967,81365087,81610895,81476183,81422314,80168068,81140933
Seulement sur Netflix;Business Proposal;81509440;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbIYH83PH6ismIu5DGxvUunOReeP8rtRvCVTqqQ7a9zgld-P6uvqw_8AnRbGAexrBQb1z9bJS8cC4kHgmWQ3S3aypjWnCUdE2asjE9o52VElk6xwRxtwDeNaz8vMazv1GJ94.jpg?r=c02;2022;12 Épisodes;Recommandé à 85 %;13+;Grimée, Ha-ri se rend à un rendez-vous arrangé pour faire fuir un prétendant. Mais la situation lui échappe lorsqu'il se révèle être son PDG et lui fait une proposition.;;False;;Ahn Hyo-seop,Kim Se-jeong,Kim Min-gue,Seor In-a,Lee Duck-hwa;;Coréen,Séries comiques,Séries comiques romantiques;Attachant,Romantique;81473182,81463556,81435649,80188354,81354739,81486372,81572781,81472752,81159258,80168068,81243992,81649877,81406881,81517168,81483827,81318872,80188662,81030008,81026700,81324724,81365087,80123798,81465196,81205812,81030026,81290293
Seulement sur Netflix;Doctor Cha;81682438;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUMla-DIBG_n-xFRSTKMovxjfP7W6av-apEIhOlcC2DjM8Sy0fFXAiMhhAJGxs7WynsAKGmKieKlv-aL-tAGqNUGu0JMnbiBDQoh1jCPPbMuAk1s6VgwK_2nEh3gr2GTJxBc42YeKND4N783QmTK6wt7mO-PK7AL_pKjfvE2m6hMq2Ucu5bbb32qw9j29xLPumSQVuGqbjTiLeDx4yd8F3f4GkJGXVFYMm3swC2oU-c8ZAwMFmoRKqj1mirXb1-KV9y6FPvOv34aOUZsggDcEKPjDmA_MoZmce68wr4H7otJqGl7tKLzb8VOnm-eCJfBNCcZ0YnKui3MZ7ue1HIjxa1vixrWQqsQMnehnEgvNOrSgU6Oyc8JhZqRwsqU8QRE8oa6kXRuhkHPzrjibLHZF_IuWYf9IlMigy9shuGOKyXCqvPy-R7jMDK56-wU9s5clkdqLDdyIGUru_tJhjD_ynAu0oI.jpg?r=3ae;2023;16 Épisodes;Recommandé à 85 %;13+;Vingt ans après avoir abandonné sa carrière médicale, une femme au foyer repart en première année d'internat et peine à trouver ses marques dans ce métier déconcertant.;;True;;Uhm Jung-hwa,Kim Byong-chul,Myung Se-bin,Min Woo-hyuk;;Séries médicales,Séries dramatiques,Coréen;;81669775,80998941,81671939,81503026,81343862,81239224,81518991,81422314,80998959,81324724,81476183,81519223,81552615,80210920,81609154,81397077,81508378,81483827,81495803,81610895,81557402,81159258,80197327,81502688,81435370,80123798
Seulement sur Netflix;Alchemy of Souls;81517188;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQv4bYHZTqdBvkRtH5SAdhtcL1-ogQNBguHmWk-O1P09ftAvmyA3QMcVmUrov9U0r6nBabTqTXdYaZt1F9STaUiwgVzxomxnVFbcrSkg_jK7wogdPiShUhZ3dHZyXhPbJwBw.jpg?r=fbe;2022;2 Parties;Recommandé à 85 %;13+;Une puissante sorcière incarnée dans le corps d'une femme aveugle rencontre un homme de très bonne famille qui sollicite son aide pour changer son destin.;;False;;Lee Jae-wook,Go Youn-jung,Hwang Min-hyun,Yu Jun-sang,Shin Seung-ho,Oh Na-ra,Cho Chae-yun,Yoo In-soo,ARIN,Jung So-min;;Coréen,Séries comiques,Films d'époque,Séries comiques romantiques,Séries fantastiques;Intimiste,Émotion,Romantique;81430282,80196931,80986896,81610893,81260283,81276344,81406881,81463556,81509440,81519223,81518991,81568217,81503460,81365087,81422314,81116487,81649877,81243992,81323551,81012487,81159258,80214405,81483462,81205849,81473182,81610895
Seulement sur Netflix;All of Us Are Dead;81237994;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTw-IchmBhH_bCXVZIQYwI19nnd0NQBDxJFQmTokzIUwS6d52SgxrRHD-nT92qjDvCzRxinykvfNeV_oJ4ttAo4rB5df1SAG65L3jhCbMn0lt4iFD7gZ-T-Hncx159z0Lu9y.jpg?r=48d;2022;1 Saison;Recommandé à 84 %;16+;Un lycée devient l'épicentre d'une épidémie liée à un virus zombie. Pris au piège, les élèves devront lutter pour s'échapper ou risquer d'être à leur tour contaminés.;violence;True;;Park Ji-hu,Yoon Chan-young,Cho Yi-hyun,Lomon,Yoo In-soo,Lee You-mi,Kim Byong-chul,Lee Kyoo-hyung,Jeon Bae-soo;;Coréen,Séries pour ados,Dramas coréens inspirés de webtoons,Séries d'épouvante;;81061734,81240831,81256675,80180171,81040344,80241947,80198988,81046394,70177057,81307048,81486809,80161216,81021447,80008434,81081050,80197462,80990668,81324724,80119177,80208806,80057281,81323551,80996532,81003028,80094662,81519223
Seulement sur Netflix;El silencio;81495803;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWn79_J5RX6RVPZZgpoOpiTPeFcYbli93X4LvjYbTJXnFKl17D1DumeVnfFVLudkqjZDfMsGlAQy5hbcPVvOS3Hqcc3o2b5JboJXUCngagMf7Rot6rZjQVphk4eB8z7vKu-O9olQgL-skbH_WThQjOmiu4C4KddJHye6wPqjr6mlT20SjKg9A9UY9xD__yk.jpg?r=6db;2023;6 Épisodes;Recommandé à 98 %;16+;Sergio n'a plus parlé depuis qu'il a tué ses parents il y a six ans. Aujourd'hui, une psychiatre cherche à découvrir la vérité en menant sa propre enquête.;violence;True;Gabe Ibáñez;Arón Piper,Almudena Amor,Cristina Kovani,Aitor Luna,Manu Ríos,Aria Bedmar,Ramiro Blas,Mikel Losada;;Espagnol,Séries d'intrigue,Thrillers TV;Sombre,Suspense;81033361,81481808,81038589,80210920,80197327,81324724,81317562,80119233,81486213,81435805,81397077,81557402,81576597,81483306,81279324,81140933,81088494,81435370,70241118,81476183,80170988,80240371,81211710,70044890,80200942,80237937
Seulement sur Netflix;Outer Banks;80236318;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUu7mZQC1f-XKClg3Eb7CG2UNM3gKhGlKKq9pIoc2HWOOWyPL2q5PIIOACCarWTp0TejM-1I0h-DMGORb4JtItR9VWJEDuip0MPoCUyqu7Brf83pgipZAgPaQnajgaHzHwgF.jpg?r=02b;2023;3 Saisons;Recommandé à 97 %;16+;Sur une île où les inégalités sont accentuées, John B recrute ses trois meilleurs amis pour partir à la recherche d'un trésor légendaire lié à la disparition de son père.;violence, drogue, suicide;False;;Chase Stokes,Madelyn Cline,Madison Bailey,Jonathan Daviss,Rudy Pankow,Charles Esten,Drew Starkey,Austin North,Carlacia Grant,Adina Porter;;Séries dramatiques,Séries pour ados,Séries d'action et d'aventure,Séries US;Suspense;81032078,81459931,80197989,80117470,80117809,80133311,81494917,81342553,81140933,81025696,80211991,81289456,80179190,81455921,81001036,70155618,70283264,81414644,81002370,81046216,80211686,80095435,81054619,80232398,80220679,80058397
Seulement sur Netflix;La casa de papel;80192098;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTAP56j1Nd3V-WkWSqIkA-wLos3FhsoGYKIL2o9Hcs0LCgcr8OtU9Ku9s88yEs3RQLMgHLU8pmc5r4iVu8pQPL3fZeQI8OpJWm2aheq-DYfl0_8paIT1SsTcWGN770aUCA_e.jpg?r=c62;2021;5 Parties;Recommandé à 97 %;16+;Huit voleurs font une prise d'otages dans la Maison royale de la Monnaie d'Espagne, tandis qu'un génie du crime manipule la police pour mettre son plan à exécution.;violence, violence sexuelle;False;;Úrsula Corberó,Álvaro Morte,Itziar Ituño,Pedro Alonso,Miguel Herrán,Jaime Lorente,Esther Acebo,Darko Perić,Hovik Keuchkerian,Luka Peroš,Belén Cuesta,Fernando Cayo,Rodrigo de la Serna,Najwa Nimri,Fernando Soto,Mario de la Rosa,Antonio Romero,Mikel Bustamante,José Manuel Seda,Ramón Agirre,Alba Flores,Enrique Arce,Patrick Criado,Diana Gómez,Miguel Ángel Silvestre,Paco Tous,José Manuel Poga,Kiti Mánver,María Pedraza;;Espagnol,Séries policières,Thrillers TV;Suspense;80994082,81040344,81185548,80992058,80200575,80025172,70143836,81450827,80200942,81317562,81495803,81576597,80210920,81011211,70281312,81279324,80235864,80211991,81108579,80117552,81033361,80024057,81261170,81025403,81305487
Seulement sur Netflix;Manifest;80241318;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQjbrbx_bynjc6NTWcNYPg6_FQsFYKzjlvUGs_IzvJZVdL90ThU0FvNlO62_GzkxLf5JeCHLriarHznFtcVnFA4_b-iir23t1RA222I-dY2nBWKNkz57sO-AbS2umTRh8q_f.jpg?r=a56;2022;4 Saisons;Recommandé à 96 %;13+;Quand un avion atterrit mystérieusement des années après son décollage, les passagers découvrent l'étrange nouvelle réalité d'un monde qui a continué d'avancer sans eux.;;True;;Melissa Roxburgh,Josh Dallas,J.R. Ramirez,Athena Karkanis,Luna Blaise,Jack Messina,Parveen Kaur,Matt Long,Holly Taylor,Daryl Edwards,Ty Doran;;Séries SF,Séries d'intrigue,Séries US;À énigmes,Suspense;80105699,81008221,70283264,80177458,81276119,81258637,80214497,80210920,70305903,81397077,81406219,81476183,81195027,81324724,80198988,81495803,80154610,80057281,81277950,80176893,80104198,80100172,81332052,80133311,81221380,81508378
Seulement sur Netflix;The Night Agent;81450827;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcnmPqMUX_Avp3Wtf3MywHeMHpdb7RaX5-BsKjQ0m8WNzl-LNEXpqO3SY_aLObDrYjdIroYPsUxvpn23iddafG60Noa4Z6vEx2sj5jGfK1LiuoOGwQLXWwgBspb71IL9f3qfOCQVNRsGpZ63jDswkstt-LfnZxIfqxTVoqyBtkuW3EWCp5_TotdaTdmf_Yw.jpg?r=51c;2023;10 Épisodes;Recommandé à 96 %;16+;En assurant une permanence d'urgence, un agent du FBI répond à un appel qui le plonge dans une conspiration meurtrière impliquant une taupe à la Maison-Blanche.;violence;True;;Gabriel Basso,Luciane Buchanan,Hong Chau,D.B. Woodside,Fola Evans-Akingbola,Sarah Desjardins,Eve Harlow,Phoenix Raei,Enrique Murciano,Kari Matchett,Christopher Shyer;;Séries politiques,Séries inspirées de livres,Séries d'intrigue,Séries d'action et d'aventure,Séries US;Suspense;80235864,81396545,81280035,81417796,81576597,81160697,81161372,80210920,80113647,81279324,81478985,81317562,81481808,81495803,80071227,81305487,81073022,81397077,81486213,81288983,80170988,81195027,80185171,81212842,80240371,81314936
Seulement sur Netflix;Designated Survivor;80113647;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYjlRogxNqGQJCO4M6cs-bhQ-adN_E2qkvvY7H8fV1XXoiYkxFKYNiLWkBhT0JU269ofyZmkhETjBAZ7hv9L5GJdaFtSi0jvk3hihYSmp466tCUcR3gkOsULGVOVGI0svn7x.jpg?r=c75;2019;3 Saisons;Recommandé à 95 %;13+;Dans ce passionnant thriller politique, le sort de l'Amérique repose dans les mains d'un petit fonctionnaire après qu'une attaque sur Washington a décimé le gouvernement.;;False;;Kiefer Sutherland,Maggie Q,Kal Penn,Adan Canto,Italia Ricci,Anthony Edwards,Julie White,LaMonica Garrett,Natascha McElhone,Geoff Pierson,Lauren Holly,Elena Tovar,Benjamin Charles Watson,Mckenna Grace,Tanner Buchanan,Thomas Roditi,Paulo Costanzo,Zoe McLellan;;Séries politiques,Séries US,Thrillers TV;Suspense;70178217,80235864,81303831,81417796,81396545,81072109,81450827,70281312,81288983,80024057,70264801,81397077,70195800,80210920,81576597,80185171,81279324,80195198,81495803,81161372,81476183,80176893,80241181,81447461,70143836,80232398
Seulement sur Netflix;Bienvenidos a Edén;81211710;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTBRXr71kO51mrwYMOhxzpyNamsbaByM0CQmbngI2WMgV0yl1SmTTs4ZlZAQ2l6KE4sbjEEZ3hANL92wlcstJ-5bUSOQNFCYsjhhlcs-9UgJqXw6dwXIHH6ViNV8dhPy5OtD.jpg?r=729;2023;2 Saisons;Recommandé à 94 %;16+;Pour ce groupe de jeunes invités à une soirée sélecte sur une île lointaine, le paradis attendu se révèle un véritable enfer plein de mystères. Ils sont pris au piège.;violence, drogue;False;;Amaia Aberasturi,Berta Castañé,Begoña Vargas,Guillermo Pfening,Tomy Aguilera,Lola Rodríguez,Carlos Soroa,Diego Garisa,Sergio Momo,Nona Sobo,Irene Dev,Dariam Coco,Lucía Guerrero,Joan Pedrola,Max Sampietro,Jonathan Maravilla Alonso,Anna Alarcón,Albert Baró,Claudia Trujillo,Álex Pastrana,Amaia Salamanca,Belinda,Carlos Torres,Ana Wagener,Blanca Romero,Ana Mena,Berta Vázquez;;Espagnol,Séries SF;Suspense;80993062,81008221,81261170,80154610,81023636,81221380,81012637,81288983,81473355,80210920,81555635,81495803,81476183,81397077,81324724,80074220,81478642,81332635,81195027,81459931,81590491,81317562,81183718,81033361,70283264,81046216
Seulement sur Netflix;La reine du sud;70205672;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbZ559Gcg9_IZH3rrsVW2Q89nQwvCWo7e46tc07GVImGPNoc6MCiH22-4a3yvBPaAr5pH3oZGcbNJazj_VHebsubf1ePJ7RJhiboa76Li2878knBzlf0sYxtzaEArDEbK7q4.jpg?r=186;2022;3 Saisons;Recommandé à 92 %;16+;Après des années de sang, de sueur et de larmes, une femme aux humbles origines doit assumer l'inconfortable statut de reine du trafic de drogue.;violence sexuelle;False;;Kate del Castillo,Raoul Bova,Humberto Zurita,Isabella Sierra,Paola Núñez,Mark Tacher,Flavio Medina,Luisa Gavasa,Antonio Gil,Alejandro Calva,Kika Edgar,Lincoln Palomeque,Cristina Urgel,Alberto Jiménez,Juan José Arjona,Dagoberto Gama,Christian Tappan,Miguel de Miguel,Salvador Zerboni,Carmen Navarro,Santiago Meléndez,Juan Carlos Solarte;;Mexicain,Séries inspirées de livres,Thrillers TV;Suspense;80066429,81167761,81495803,80133042,81481808,81397077,81317562,81022683,81486213,80210920,81324724,81261170,81012637,81557402,80997085,81494917,81279324,81098497,81397422,80992058,81252980,80025172,81166747,80176893,81450827
Seulement sur Netflix;Blood & Gold;81557402;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfwAhoAhwLWevjtF0TaFxhrckJa6rSOoHWInkM1Tqb_-w21CmioblhRhznPyKd31h9OxKIlzYXlcPeoUzboeFEcXS66Laj6tQ9S3jP8WmRmlnIxv_I2m-TAnNvMZCrjkBLO1pzXPHHrBLczTrva-063qmfIU0hKU4W1hWd122OaaCTeG4rmCPpk6w6HXCiI.jpg?r=fd2;2023;1 h 40 min;Nouveau;16+;À la toute fin de la Seconde Guerre mondiale, un déserteur allemand et une jeune femme sont entraînés dans une lutte sanglante contre un groupe de nazis en quête d'or caché.;violence, langage grossier, violence sexuelle;True;Peter Thorwarth;Robert Maaser,Marie Hacke,Alexander Scheer,Florian Schmidtke,Jördis Triebel,Stephan Grossmann,Simon Rupp,Jochen Nickel,Petra Zieser,Gisela Aderhold,Steffen Wink,Christian Kahrmann;Stefan Barth;Allemand,Films sur l'armée,Films d'action;;81397077,80133543,81256747,81486213,81435370,80210920,80197327,81410976,81691686,81408600,70044890,81495803,81186240,81195027,70266110,81166791,81140933,81279324,80111425,81576597,70281312,81088494,70195800,80002479,70143836,70301870
Seulement sur Netflix;AKA;81576597;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTXLMlABjC2v9o-hKuRbWRGcxe0hgWvAo89b9RiXI4OG_CYxo3ikIdBxW7bFLVKKNFjLlJSIGwcyRp06LmeNlq7y2GMzYUy2LlCuoXIkhL7Fb3DZfHBj2-s9EPHcs6PHHes-.jpg?r=a08;2023;1 h 58 min;Recommandé à 93 %;16+;Un agent des forces spéciales voit ses principes mis à rude épreuve quand il infiltre une organisation mafieuse et, contre toute attente, s'attache au fils du patron.;violence, drogue;False;Morgan S. Dalibert;Alban Lenoir,Éric Cantona,Thibault De Montalembert,Sveva Alviti,Saïdou Camara,Lucille Guillaume,Kevin Layne,Philippe Résimont,Nathalie Odzierejko,Vincent Heneine,Noé Chabbat;Alban Lenoir,Morgan S. Dalibert;Français,Films policiers,Policiers d'action,Films d'action;;81161372,81198448,80210920,81279324,80240371,81557402,81486213,81481808,81195027,81450827,81397077,80237937,81495803,81073022,81280035,80133543,81473355,81288983,81261170,80170988,60026139,81509213,81108579,81088494,81460361,81332635
Seulement sur Netflix;La Chair de sa chair;81486213;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfdboBmSe7hq6zDLNjFZcniKyNu-vi9HWlRzO0cdra2X0Ldy9JQnXCEzI-VCUazJwVz4_zYFvJWb66uXeREC30XQ3ePAUWxTqZOIsyLMrK3R7456hh2CKXKc3UGy9dsKSNEXAOiai8j6LY8MnwkWgUsAGN1l_gRNqo6NCXgk6qwEqX4_qFP2XBmIQcQV7Zk.jpg?r=426;2023;1 h 34 min;Nouveau;16+;Quand le fils que Nina n'a jamais connu est kidnappé, cette ancienne agent spécial dépoussière ses talents meurtriers pour le récupérer. Et personne ne pourra l'arrêter.;violence;True;Mateusz Rakowicz;Agnieszka Grochowska,Adrian Delikta,Dariusz Chojnacki,Paulina Chruściel,Paweł Koślik,Arkadiusz Brykalski,Sebastian Dela,Szymon Wróblewski,Konrad Eleryk,Jowita Budnik;Łukasz M. Maciejewski,Mateusz Rakowicz;Polonais,Films d'action;Suspense;81397077,80210920,81557402,81481808,81495803,80133543,81279324,80111425,81346339,81483306,80170988,81088494,81576597,60001220,81195027,80227090,81038410,81073022,60022967,81450827,81261170,70281312,81553435,80201175,80237937,81312536
Seulement sur Netflix;Luther : Soleil déchu;81280035;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbSNwEZTeB_xWicf1BZrCd3W1dQgwhSmQthKi5d0c14W708Sl-hk2BpCUR4VLCAl6YOwxPpyX1eV67c0R4y-x4-YbPpKfdgpiSj2JZlz2qydt6uVfL3EG9gcpJjISuSia4RB.jpg?r=9e5;2023;2 h 10 min;Recommandé à 79 %;16+;Hanté par un meurtre non résolu, John Luther, brillant policier londonien en disgrâce, s'évade de prison pour traquer un sinistre tueur en série.;violence, suicide;False;Jamie Payne;Idris Elba,Cynthia Erivo,Andy Serkis,Dermot Crowley,Thomas Coombes,Hattie Morahan,Lauryn Ajufo,Vincent Regan;Neil Cross;Films policiers,Intrigues,Policiers d'action,Films d'action;Sombre,Suspense;81073022,60026139,81576597,81576814,80994082,81161372,81152992,80200961,81450827,81279324,80240371,80170988,81198448,81160697,81135138,80007079,81478985,81600424,80236319,80236390,80071227,81317562,81058695,70305892,81260280,81455885
Seulement sur Netflix;Tyler Rake;80230399;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUvzvXynD-7gg9AhVPRKyyBsIaRueTLAGze7UCxkprZawm9OnWo8fnptvd_6YSGYOgl9jga-SsT_QrAVXNWbwMfjxn1YelgAAqRH0N1XreVXzakhvB80KliEvciWZrZlfQ_w.jpg?r=ac5;2020;1 h 58 min;Recommandé à 77 %;16+;Envoyé au Bangladesh pour sauver le fils d'un trafiquant de drogue qui a été enlevé, un tueur à gages réalise combien sa mission s'avère dangereuse et bouleversante.;violence;False;Sam Hargrave;Chris Hemsworth,Rudhraksh Jaiswal,Randeep Hooda,Golshifteh Farahani,Pankaj Tripathi,David Harbour;Joe Russo;Films inspirés de livres,Films d'action;Violent;80192187,81160697,80067930,81038963,81001887,70065116,81388316,81073022,81161626,70264801,81279324,80216200,80210920,60026139,81397077,81576597,81557402,81161372,80133543,70305892,81410784,81041495,80071227,81005492,80236390,80223052
Seulement sur Netflix;The Gray Man;81160697;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUCQMBJsoepPC8qghvtFOiRTG6OrjnBsyIF1RmM9Evpg-bdLI5Ef5k0qq0l1I-1gyMUROkv2aokJ61d8YjMCGW9qR_miS316DZ-sQfvGUoLdfxDPUSx-pywQBrIXR6ysvFTm.jpg?r=841;2022;2 h 9 min;Recommandé à 77 %;13+;Lorsqu'un énigmatique espion de la CIA découvre des secrets inavouables, il se retrouve traqué aux quatre coins du monde par un agent sociopathe qui a mis sa tête à prix.;;False;Anthony Russo,Joe Russo;Ryan Gosling,Chris Evans,Ana de Armas,Jessica Henwick,Regé-Jean Page,Wagner Moura,Julia Butters,Dhanush,Alfre Woodard,Billy Bob Thornton;Joe Russo,Christopher Markus,Stephen McFeely;Films inspirés de livres,Films d'action;;70189289,81001887,80230399,81038963,80185760,81161626,81309354,81388316,80071227,81034865,81279324,81251628,80210920,81576597,70305892,80216200,80236390,80223052,80192187,81073022,80133543,80237937,81397077,81005492,80170988,70065116
Seulement sur Netflix;The Last Kingdom : Sept rois doivent mourir;81460361;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcPlJj-myk9MnJkJRjEB0rkTqoOrvXQyKWw9IWWByOwFb_EVlzVLgugIazxYAAx94KBkUJfinOrZAiJeES9k72jcEnUbziD2kUyqR6uP0_dTQffaZnOaFrAnnNeIZOazonvK.jpg?r=782;2023;1 h 51 min;Recommandé à 75 %;16+;Après la mort du roi Édouard, Uhtred de Bebbanburg et ses alliés continuent le combat à travers un royaume fracturé, dans l'espoir de parvenir enfin à unir l'Angleterre.;violence;False;Edward Bazalgette;Alexander Dreymon,Harry Gilby,Mark Rowley,Arnas Fedaravicius,Cavan Clerkin,James Northcote,Laurie Davidson,Elaine Cassidy;Martha Hillier;Britannique,Films inspirés de livres,Films d'époque,Films d'action;Violent;80182016,81582615,80190859,81280035,81576597,80161728,70301870,80236319,81023636,81450827,81161372,70295061,81135138,81149450,81517155,81073022,81140933,60026139,81279324,81398899,81024039,81478985,81004278,81171201,81212842
Seulement sur Netflix;Red Notice;81161626;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABemCC43myYTC-5HVKo4r4bwqQsh3nAtlY6JYGtbvBYULUqbcUtpst-MU-9Am8c3ea3MO9u31GTB-A93OCEBzzr-WYDBH5K-ng9ngMTKgPkYjrQtgV90VhfxjYywTJKhhBnYG.jpg?r=a7a;2021;1 h 58 min;Recommandé à 74 %;13+;Un agent du FBI est forcé de faire équipe avec le voleur d'art le plus recherché de la planète pour coincer une insaisissable criminelle qui a toujours un coup d'avance.;;False;Rawson Marshall Thurber;Dwayne Johnson,Ryan Reynolds,Gal Gadot,Ritu Arya,Chris Diamantopoulos;Rawson Marshall Thurber;Films comiques,Films d'action;;81001887,81073022,80094318,81309354,81251628,80158583,70140907,80216309,81161789,81160697,70178621,81171201,81004278,81005492,80237937,81152992,70226287,80230399,80142090,80133543,81397077,70208247,80242619,80210920,81161828,81038963
